,Account_Length,Vmail_Message,Day_Mins,Eve_Mins,Night_Mins,Intl_Mins,CustServ_Calls,Intl_Plan,Vmail_Plan,Day_Calls,Day_Charge,Eve_Calls,Eve_Charge,Night_Calls,Night_Charge,Intl_Calls,Intl_Charge,State,Phone,Churn,total_mins,total_bills
2847,119,32,173.0,209.4,231.1,12.2,0,1,1,101,29.41,93,17.8,91,10.4,4,3.29,ID,338-9952,0,625.7,60.9
2848,125,0,224.9,143.8,198.9,8.0,0,0,0,102,38.23,87,12.22,105,8.95,2,2.16,MD,405-1821,0,575.6,61.55999999999999
2849,156,0,237.7,181.5,185.7,7.7,1,0,0,122,40.41,91,15.43,151,8.36,4,2.08,IN,329-8669,0,612.6,66.27999999999999
2850,109,0,137.0,217.0,182.1,10.0,2,0,0,128,23.29,116,18.45,86,8.19,5,2.7,WY,328-8808,0,546.1,52.629999999999995
2851,95,0,142.5,176.1,189.6,8.2,2,0,0,109,24.23,107,14.97,88,8.53,3,2.21,NH,409-3018,0,516.4000000000001,49.940000000000005
2852,90,0,142.4,126.2,274.2,4.6,1,0,0,126,24.21,118,10.73,71,12.34,4,1.24,MN,421-5994,0,547.4,48.52
2853,105,21,147.0,197.3,267.4,8.7,2,0,1,112,24.99,43,16.77,93,12.03,3,2.35,MA,354-4448,0,620.4000000000001,56.14
2854,101,0,220.3,188.6,278.4,10.6,1,0,0,124,37.45,101,16.03,98,12.53,4,2.86,NH,352-5081,0,697.9,68.87
2855,95,0,149.2,260.7,201.0,8.1,1,0,0,96,25.36,116,22.16,120,9.05,2,2.19,MN,401-7803,0,619.0,58.75999999999999
2856,123,0,204.4,137.5,226.0,10.0,0,0,0,88,34.75,111,11.69,100,10.17,4,2.7,IA,420-6052,0,577.9,59.31
2857,160,0,216.8,207.3,228.6,5.6,1,0,0,77,36.86,117,17.62,117,10.29,2,1.51,NY,352-6084,0,658.3000000000001,66.28000000000002
2858,141,28,308.0,247.8,152.9,7.4,1,0,1,123,52.36,128,21.06,103,6.88,3,2.0,AL,388-8583,0,716.0999999999999,82.3
2859,87,0,58.0,67.5,185.9,11.5,0,0,0,125,9.86,116,5.74,136,8.37,3,3.11,WV,415-3158,0,322.9,27.08
2860,81,0,173.2,236.2,240.2,11.8,2,0,0,80,29.44,94,20.08,84,10.81,6,3.19,NM,402-9304,0,661.3999999999999,63.519999999999996
2861,75,19,210.3,241.8,215.7,13.1,4,0,1,90,35.75,87,20.55,102,9.71,3,3.54,CA,341-1916,0,680.9,69.55
2862,126,24,58.9,305.5,158.9,12.1,0,0,1,125,10.01,90,25.97,73,7.15,6,3.27,MA,381-2745,0,535.4,46.4
2863,28,0,236.8,167.1,280.2,9.7,3,0,0,102,40.26,87,14.2,115,12.61,3,2.62,ME,402-5014,0,693.8,69.69
2864,153,0,228.9,160.7,203.1,12.5,0,0,0,102,38.91,136,13.66,109,9.14,2,3.38,FL,399-8846,0,605.2,65.08999999999999
2865,97,32,90.0,276.3,185.2,8.6,2,0,1,87,15.3,113,23.49,107,8.33,6,2.32,NH,328-9267,1,560.1,49.44
2866,115,0,146.7,106.2,197.7,11.1,2,0,0,128,24.94,74,9.03,104,8.9,4,3.0,IN,348-7224,0,461.7,45.87
2867,95,0,237.3,154.0,237.0,11.2,1,0,0,83,40.34,65,13.09,105,10.67,6,3.02,WI,336-2190,0,639.5,67.12
2868,17,0,162.8,229.6,332.7,13.6,0,1,0,118,27.68,91,19.52,94,14.97,3,3.67,MA,376-4705,1,738.6999999999999,65.84
2869,105,20,186.9,256.3,334.7,8.9,1,0,1,114,31.77,91,21.79,104,15.06,2,2.4,NH,381-4076,0,786.8000000000001,71.02000000000001
2870,121,0,86.1,259.8,148.0,9.1,2,0,0,100,14.64,113,22.08,79,6.66,9,2.46,TX,348-8464,0,503.0,45.839999999999996
2871,125,0,212.3,215.4,186.8,11.3,2,0,0,89,36.09,127,18.31,73,8.41,2,3.05,NC,412-7020,0,625.8,65.86
2872,124,0,151.0,120.6,152.8,9.2,2,0,0,98,25.67,119,10.25,81,6.88,2,2.48,CT,386-8432,0,433.6,45.28
2873,35,0,158.6,130.4,229.8,6.9,2,0,0,67,26.96,96,11.08,80,10.34,5,1.86,NJ,337-1802,0,525.6999999999999,50.239999999999995
2874,134,0,296.0,226.4,246.8,12.3,0,0,0,93,50.32,117,19.24,98,11.11,10,3.32,WY,366-1084,1,781.5,83.99
2875,123,32,212.3,251.5,208.7,6.6,3,0,1,77,36.09,78,21.38,85,9.39,2,1.78,LA,352-4182,0,679.1,68.64
2876,124,0,234.4,179.3,285.5,10.4,3,0,0,61,39.85,111,15.24,117,12.85,6,2.81,NV,368-5628,0,709.6,70.75
2877,133,0,176.8,187.5,196.8,6.5,2,0,0,92,30.06,97,15.94,88,8.86,3,1.76,WV,333-8996,0,567.6,56.62
2878,185,19,157.3,257.7,190.4,9.6,0,0,1,123,26.74,94,21.9,107,8.57,6,2.59,AR,353-2557,0,615.0,59.8
2879,1,26,146.6,172.8,173.8,10.0,1,0,1,68,24.92,67,14.69,113,7.82,2,2.7,SC,356-8621,0,503.2,50.13
2880,107,0,260.5,102.4,129.7,9.8,1,0,0,108,44.29,110,8.7,148,5.84,5,2.65,KS,354-6942,0,502.4,61.48
2881,91,20,146.1,277.4,137.7,6.2,1,0,1,98,24.84,104,23.58,100,6.2,3,1.67,NY,377-9829,0,567.4000000000001,56.290000000000006
2882,178,0,124.5,141.2,268.2,11.4,2,1,0,134,21.17,78,12.0,113,12.07,2,3.08,MI,348-4660,1,545.3,48.32
2883,123,0,209.4,237.4,239.2,9.8,1,0,0,49,35.6,117,20.18,98,10.76,11,2.65,MA,410-5199,0,695.8,69.19000000000001
2884,170,0,285.7,167.5,260.0,8.7,1,0,0,44,48.57,144,14.24,97,11.7,4,2.35,UT,397-6542,1,721.9000000000001,76.86
2885,135,0,190.9,161.4,231.9,8.4,1,0,0,44,32.45,109,13.72,100,10.44,2,2.27,HI,333-4492,0,592.6,58.88
2886,85,0,144.4,264.6,185.4,9.9,1,0,0,88,24.55,105,22.49,94,8.34,3,2.67,PA,405-9573,0,604.3,58.05
2887,134,50,208.8,132.9,136.7,11.1,2,0,1,130,35.5,104,11.3,107,6.15,4,3.0,OR,359-7255,0,489.50000000000006,55.949999999999996
2888,148,36,77.6,207.0,255.7,10.9,1,0,1,141,13.19,60,17.6,115,11.51,2,2.94,TN,419-5501,0,551.1999999999999,45.239999999999995
2889,93,0,271.1,237.4,145.4,8.4,1,0,0,101,46.09,133,20.18,103,6.54,6,2.27,CT,404-4809,1,662.3,75.08000000000001
2890,138,0,240.8,144.5,125.7,11.6,0,0,0,104,40.94,92,12.28,98,5.66,1,3.13,AZ,344-6334,0,522.6,62.01
2891,159,0,114.8,192.6,259.0,12.2,0,0,0,98,19.52,101,16.37,108,11.66,5,3.29,OR,400-1899,0,578.6,50.839999999999996
2892,103,34,138.8,142.0,183.8,11.8,1,0,1,80,23.6,108,12.07,77,8.27,7,3.19,DE,346-5053,0,476.40000000000003,47.129999999999995
2893,150,27,209.8,155.0,251.5,7.2,0,0,1,112,35.67,80,13.18,111,11.32,6,1.94,MA,398-2148,0,623.5,62.11
2894,37,0,134.9,248.4,236.2,14.7,3,0,0,98,22.93,130,21.11,113,10.63,2,3.97,CT,347-7675,0,634.2,58.64
2895,33,0,164.0,153.1,123.8,6.4,0,1,0,99,27.88,102,13.01,104,5.57,4,1.73,AR,411-8956,0,447.3,48.19
2896,55,0,245.5,192.7,141.7,9.1,1,0,0,130,41.74,54,16.38,83,6.38,4,2.46,SD,390-3761,0,589.0,66.96
2897,134,32,80.3,199.9,170.8,16.6,0,0,1,94,13.65,124,16.99,117,7.69,3,4.48,CT,377-3876,0,467.6,42.81
2898,107,0,90.7,207.5,169.4,5.6,2,0,0,90,15.42,109,17.64,96,7.62,5,1.51,CT,345-2476,0,473.20000000000005,42.19
2899,80,36,190.3,256.6,214.9,3.8,1,0,1,115,32.35,78,21.81,145,9.67,4,1.03,MA,337-7879,0,665.6,64.86
2900,78,0,108.6,209.9,222.6,7.9,1,0,0,108,18.46,126,17.84,117,10.02,5,2.13,MS,361-7283,1,549.0,48.449999999999996
2901,85,17,89.8,233.2,165.7,9.3,4,0,1,88,15.27,75,19.82,116,7.46,7,2.51,MT,372-4868,1,498.0,45.06
2902,61,15,252.4,187.8,259.6,10.0,2,0,1,106,42.91,69,15.96,137,11.68,3,2.7,AK,346-8863,0,709.8000000000001,73.25
2903,97,32,183.4,269.1,203.5,6.7,5,0,1,94,31.18,120,22.87,38,9.16,4,1.81,DE,390-5267,0,662.7,65.02
2904,136,0,183.4,141.9,200.4,10.4,2,1,0,103,31.18,113,12.06,122,9.02,9,2.81,OH,392-1547,0,536.1,55.07000000000001
2905,135,0,155.2,135.9,184.6,3.8,3,0,0,100,26.38,84,11.55,82,8.31,9,1.03,MN,340-8177,0,479.50000000000006,47.27
2906,87,19,165.8,186.9,249.7,0.0,1,0,1,122,28.19,89,15.89,78,11.24,0,0.0,CA,383-4802,0,602.4000000000001,55.32
2907,165,0,209.4,273.8,150.2,12.8,0,0,0,67,35.6,89,23.27,88,6.76,1,3.46,OH,378-8567,0,646.2,69.09
2908,148,0,279.3,201.6,280.8,7.9,2,0,0,104,47.48,87,17.14,99,12.64,2,2.13,NV,406-7844,1,769.6,79.39
2909,99,0,174.1,99.1,211.6,7.7,2,0,0,102,29.6,118,8.42,126,9.52,2,2.08,SC,402-9173,0,492.49999999999994,49.620000000000005
2910,123,0,175.7,184.6,156.9,9.1,2,0,0,78,29.87,96,15.69,92,7.06,2,2.46,WV,352-3440,0,526.3,55.080000000000005
2911,127,0,256.5,222.1,156.7,13.0,1,1,0,87,43.61,101,18.88,122,7.05,3,3.51,NM,363-1413,0,648.3,73.05
2912,151,0,170.2,187.5,119.5,4.3,0,0,0,89,28.93,83,15.94,100,5.38,3,1.16,WY,394-8861,0,481.5,51.41
2913,185,0,139.6,250.2,158.1,10.8,1,0,0,92,23.73,115,21.27,79,7.11,4,2.92,CA,358-4036,0,558.6999999999999,55.03
2914,65,34,208.8,142.1,214.6,12.5,4,0,1,119,35.5,106,12.08,87,9.66,4,3.38,KS,392-4680,0,578.0,60.62
2915,58,0,210.1,248.9,158.6,14.4,4,0,0,126,35.72,108,21.16,88,7.14,2,3.89,WY,354-2762,0,632.0,67.91
2916,104,0,113.6,158.6,187.7,10.5,2,0,0,87,19.31,98,13.48,87,8.45,6,2.84,OK,371-5811,0,470.4,44.08
2917,44,0,202.6,163.0,268.1,8.3,0,0,0,89,34.44,96,13.86,151,12.06,3,2.24,UT,387-2014,0,642.0,62.6
2918,58,0,174.4,265.8,182.4,0.0,4,0,0,112,29.65,122,22.59,87,8.21,0,0.0,MA,411-6598,0,622.6,60.449999999999996
2919,108,0,210.6,164.2,201.4,9.4,0,0,0,117,35.8,103,13.96,68,9.06,5,2.54,UT,355-9356,0,585.5999999999999,61.36
2920,132,0,121.5,253.0,195.7,10.7,1,0,0,88,20.66,124,21.51,120,8.81,4,2.89,MN,406-4720,0,580.9000000000001,53.870000000000005
2921,80,0,127.8,181.6,197.3,15.9,2,0,0,67,21.73,112,15.44,63,8.88,2,4.29,NE,356-7239,0,522.6,50.34
2922,162,0,135.2,242.0,246.9,10.2,2,0,0,98,22.98,107,20.57,96,11.11,2,2.75,OH,328-8747,0,634.3000000000001,57.41
2923,110,0,99.4,275.0,212.1,16.7,2,0,0,62,16.9,86,23.38,94,9.54,3,4.51,KY,388-9464,0,603.2,54.33
2924,96,0,276.9,246.9,254.4,10.3,1,0,0,105,47.07,94,20.99,107,11.45,3,2.78,WA,406-2866,1,788.4999999999999,82.29
2925,168,0,163.4,240.1,164.0,11.6,2,0,0,134,27.78,87,20.41,147,7.38,2,3.13,NY,333-5729,1,579.1,58.7
2926,72,0,287.4,235.3,292.1,5.0,4,0,0,116,48.86,126,20.0,114,13.14,3,1.35,IN,391-1499,1,819.8000000000001,83.35
2927,125,23,120.5,227.8,158.5,10.2,1,0,1,104,20.49,115,19.36,100,7.13,3,2.75,CO,386-8690,0,517.0,49.73
2928,170,0,184.1,204.9,224.3,9.8,2,0,0,106,31.3,70,17.42,133,10.09,3,2.65,DC,391-2231,0,623.0999999999999,61.46
2929,71,0,185.0,232.5,191.1,14.9,3,0,0,84,31.45,129,19.76,82,8.6,4,4.02,AK,332-2275,0,623.5,63.83
2930,124,0,160.9,144.2,120.4,12.9,1,0,0,109,27.35,152,12.26,97,5.42,12,3.48,SC,340-4028,0,438.4,48.51
2931,68,0,207.6,251.6,191.6,10.9,2,0,0,68,35.29,123,21.39,100,8.62,6,2.94,KS,363-3486,0,661.6999999999999,68.24
2932,97,0,209.2,0.0,175.4,11.8,1,0,0,134,35.56,0,0.0,94,7.89,6,3.19,UT,418-3181,0,396.40000000000003,46.64
2933,98,0,158.4,306.6,144.2,2.1,1,1,0,71,26.93,66,26.06,93,6.49,4,0.57,IL,351-3316,0,611.3000000000001,60.05
2934,24,0,149.0,131.0,238.6,8.6,2,0,0,73,25.33,81,11.14,69,10.74,3,2.32,DC,369-3626,1,527.2,49.53
2935,136,0,204.5,208.8,224.0,9.8,0,0,0,63,34.77,95,17.75,119,10.08,2,2.65,DC,353-2763,0,647.0999999999999,65.25
2936,44,0,288.8,175.9,215.4,9.5,0,0,0,86,49.1,87,14.95,106,9.69,2,2.57,OK,358-7165,1,689.6,76.30999999999999
2937,96,40,108.6,206.4,126.3,13.4,0,0,1,90,18.46,154,17.54,118,5.68,4,3.62,KY,353-3223,0,454.7,45.3
2938,31,0,97.5,260.4,88.7,7.0,1,0,0,129,16.58,78,22.13,100,3.99,5,1.89,NE,338-9044,0,453.59999999999997,44.589999999999996
2939,72,0,166.5,261.0,262.7,13.3,0,0,0,102,28.31,103,22.19,85,11.82,5,3.59,AL,341-7296,0,703.5,65.91
2940,24,0,156.2,90.0,205.1,7.3,1,0,0,104,26.55,101,7.65,116,9.23,5,1.97,HI,398-4431,0,458.59999999999997,45.400000000000006
2941,112,31,225.2,256.8,249.7,11.5,4,0,1,89,38.28,117,21.83,87,11.24,1,3.11,SC,408-5601,0,743.2,74.46
2942,117,0,287.4,259.6,153.2,10.0,1,1,0,118,48.86,84,22.07,86,6.89,3,2.7,GA,328-5188,1,710.2,80.52000000000001
2943,137,19,175.3,241.3,211.4,7.8,0,0,1,96,29.8,146,20.51,109,9.51,2,2.11,KS,329-4474,0,635.8,61.93
2944,136,0,102.1,219.5,73.7,9.8,0,0,0,75,17.36,97,18.66,92,3.32,5,2.65,PA,357-4573,0,405.1,41.989999999999995
2945,95,0,157.9,259.6,230.0,14.0,0,0,0,103,26.84,90,22.07,117,10.35,2,3.78,UT,341-7112,0,661.5,63.04
2946,82,19,146.5,246.4,199.0,4.1,1,0,1,73,24.91,65,20.94,114,8.96,4,1.11,OR,400-3147,0,596.0,55.92
2947,145,0,245.8,286.7,240.7,9.0,1,0,0,116,41.79,91,24.37,115,10.83,13,2.43,ND,378-1936,1,782.2,79.42
2948,56,0,177.7,215.6,236.7,10.5,1,1,0,114,30.21,110,18.33,67,10.65,5,2.84,KY,347-1640,0,640.5,62.03
2949,155,0,250.8,152.5,148.1,10.0,2,1,0,146,42.64,105,12.96,104,6.66,5,2.7,MN,374-9531,0,561.4,64.96000000000001
2950,133,0,117.8,199.2,244.1,11.8,0,0,0,100,20.03,105,16.93,119,10.98,4,3.19,OH,380-4374,1,572.9,51.129999999999995
2951,53,0,119.7,189.7,256.2,12.9,2,0,0,113,20.35,84,16.12,108,11.53,7,3.48,TX,380-9409,0,578.4999999999999,51.48
2952,123,0,242.2,226.1,268.6,8.2,5,0,0,87,41.17,101,19.22,121,12.09,3,2.21,WY,387-1116,1,745.1,74.69
2953,136,0,163.4,249.3,249.7,9.8,7,0,0,83,27.78,119,21.19,90,11.24,4,2.65,GA,400-7509,0,672.2,62.86
2954,57,0,161.0,208.0,208.1,8.4,3,0,0,113,27.37,134,17.68,81,9.36,4,2.27,TX,403-6225,0,585.5,56.68
2955,62,0,128.7,169.5,193.6,10.3,1,0,0,111,21.88,104,14.41,97,8.71,5,2.78,WV,382-8274,0,502.09999999999997,47.78
2956,112,0,81.6,268.1,140.8,8.6,1,0,0,94,13.87,112,22.79,75,6.34,18,2.32,NM,354-5764,0,499.1000000000001,45.32
2957,55,20,207.7,199.7,216.5,7.3,1,0,1,91,35.31,113,16.97,110,9.74,1,1.97,MI,387-6912,0,631.1999999999999,63.99
2958,95,0,128.6,216.2,255.3,6.3,6,0,0,115,21.86,88,18.38,96,11.49,2,1.7,NC,384-3413,1,606.3999999999999,53.43
2959,125,0,233.3,209.8,210.6,9.1,1,0,0,65,39.66,93,17.83,109,9.48,4,2.46,NY,367-3950,0,662.8000000000001,69.42999999999999
2960,1,0,182.1,134.9,152.3,10.0,5,0,0,106,30.96,106,11.47,75,6.85,3,2.7,TX,396-4254,1,479.3,51.980000000000004
2961,98,36,168.0,163.2,172.7,8.0,6,0,1,81,28.56,125,13.87,120,7.77,2,2.16,KY,333-3010,1,511.9,52.36
2962,105,0,251.6,175.1,184.4,5.4,1,0,0,88,42.77,103,14.88,112,8.3,5,1.46,SD,393-1891,0,616.5,67.41
2963,113,30,183.8,183.4,235.0,11.6,0,0,1,102,31.25,123,15.59,52,10.58,7,3.13,ID,336-9053,0,613.8000000000001,60.550000000000004
2964,99,0,256.4,214.5,233.7,7.9,3,0,0,44,43.59,105,18.23,75,10.52,1,2.13,OR,353-3372,1,712.4999999999999,74.47
2965,103,0,180.2,97.7,181.7,8.4,1,0,0,134,30.63,85,8.3,134,8.18,3,2.27,WI,386-8943,0,467.99999999999994,49.38
2966,177,0,227.8,161.8,217.0,8.0,1,0,0,81,38.73,97,13.75,106,9.76,5,2.16,WV,376-9716,0,614.6,64.39999999999999
2967,149,20,147.8,276.8,149.9,10.2,0,0,1,132,25.13,94,23.53,110,6.75,6,2.75,SC,370-8676,0,584.7,58.16
2968,160,0,234.9,270.8,219.3,13.9,1,0,0,136,39.93,134,23.02,101,9.87,2,3.75,CT,360-2329,1,738.9,76.57000000000001
2969,116,0,110.9,213.4,186.2,7.9,2,0,0,54,18.85,82,18.14,116,8.38,2,2.13,NV,360-1320,0,518.4,47.50000000000001
2970,90,22,124.5,231.7,222.2,6.4,1,0,1,94,21.17,90,19.69,108,10.0,12,1.73,ND,329-8638,0,584.8,52.589999999999996
2971,148,0,233.5,187.7,122.3,9.6,0,1,0,81,39.7,71,15.95,97,5.5,2,2.59,MI,385-1118,1,553.1,63.74000000000001
2972,147,35,197.3,141.1,212.1,10.1,2,0,1,134,33.54,99,11.99,90,9.54,4,2.73,MT,408-8269,1,560.6,57.8
2973,95,0,58.2,202.1,210.5,10.4,0,0,0,96,9.89,126,17.18,97,9.47,5,2.81,NE,391-2334,0,481.2,39.35
2974,201,0,212.7,225.2,195.1,7.0,1,0,0,72,36.16,90,19.14,99,8.78,6,1.89,UT,373-8900,0,640.0,65.97
2975,80,0,151.5,131.7,235.3,11.8,0,0,0,89,25.76,78,11.19,131,10.59,4,3.19,WV,382-3512,0,530.3,50.730000000000004
2976,122,0,146.3,218.7,236.0,11.5,1,1,0,117,24.87,93,18.59,97,10.62,5,3.11,AR,420-4089,0,612.5,57.19
2977,132,0,195.1,148.8,224.5,6.7,0,0,0,100,33.17,95,12.65,117,10.1,2,1.81,MT,406-8465,0,575.1,57.730000000000004
2978,83,0,208.9,214.8,247.9,13.0,1,0,0,71,35.51,92,18.26,108,11.16,5,3.51,UT,386-6114,0,684.6,68.44
2979,99,0,135.7,208.4,209.0,8.8,7,0,0,107,23.07,103,17.71,95,9.4,3,2.38,HI,413-9328,1,561.9,52.56
2980,84,0,225.9,275.6,201.4,14.3,3,0,0,86,38.4,105,23.43,108,9.06,3,3.86,KS,335-7144,1,717.1999999999999,74.75
2981,46,0,122.2,167.2,194.8,9.7,1,0,0,67,20.77,62,14.21,98,8.77,6,2.62,NY,414-5177,0,493.9,46.37
2982,87,0,153.3,224.5,273.4,8.9,2,0,0,106,26.06,117,19.08,152,12.3,5,2.4,OH,350-5993,0,660.1,59.839999999999996
2983,150,0,214.0,192.4,242.6,7.9,1,0,0,117,36.38,89,16.35,99,10.92,4,2.13,HI,370-1465,0,656.9,65.78
2984,73,0,194.8,167.2,100.3,10.8,1,0,0,112,33.12,85,14.21,61,4.51,6,2.92,KS,385-2370,0,473.1,54.76
2985,7,0,206.7,281.1,158.5,11.0,3,0,0,87,35.14,83,23.89,77,7.13,5,2.97,IN,358-9146,0,657.3,69.13
2986,89,12,188.0,151.3,201.9,10.5,2,0,1,105,31.96,107,12.86,132,9.09,3,2.84,OR,357-8515,0,551.7,56.75
2987,131,0,122.3,118.8,147.9,13.7,3,1,0,83,20.79,94,10.1,95,6.66,3,3.7,NY,406-8995,1,402.7,41.25
2988,105,0,259.3,175.2,222.4,12.0,3,0,0,96,44.08,97,14.89,36,10.01,5,3.24,VA,344-3145,0,668.9,72.22
2989,108,0,115.1,211.3,136.1,13.8,2,1,0,114,19.57,70,17.96,85,6.12,3,3.73,MI,341-9890,1,476.3,47.379999999999995
2990,47,28,172.9,137.6,203.8,8.3,1,0,1,109,29.39,94,11.7,109,9.17,6,2.24,ID,365-4387,0,522.5999999999999,52.50000000000001
2991,101,0,156.4,130.4,207.3,7.3,1,1,0,116,26.59,114,11.08,109,9.33,5,1.97,MO,375-3341,0,501.40000000000003,48.97
2992,182,24,128.1,143.4,191.0,11.6,1,0,1,104,21.78,127,12.19,98,8.59,3,3.13,AL,418-3096,0,474.1,45.690000000000005
2993,161,0,196.6,170.2,194.3,12.5,1,0,0,73,33.42,79,14.47,79,8.74,3,3.38,OR,378-3879,0,573.5999999999999,60.010000000000005
2994,128,0,227.9,302.6,191.5,5.5,1,0,0,130,38.74,71,25.72,82,8.62,7,1.49,VT,344-1362,1,727.5,74.57000000000001
2995,69,31,194.9,191.6,153.0,13.2,2,0,1,63,33.13,90,16.29,129,6.89,2,3.56,AZ,419-3937,0,552.7,59.870000000000005
2996,113,34,44.9,134.2,168.4,13.3,1,0,1,63,7.63,82,11.41,118,7.58,3,3.59,VA,348-4961,0,360.8,30.209999999999997
2997,87,30,262.8,215.8,154.8,7.8,0,0,1,114,44.68,130,18.34,88,6.97,2,2.11,PA,329-1410,0,641.2,72.1
2998,71,0,211.2,252.7,225.8,12.3,0,0,0,70,35.9,122,21.48,104,10.16,3,3.32,CO,332-9896,0,702.0,70.85999999999999
2999,76,0,204.0,225.1,240.3,9.6,1,0,0,69,34.68,110,19.13,85,10.81,5,2.59,KY,407-8575,0,679.0000000000001,67.21000000000001
3000,87,0,223.2,127.5,289.3,14.5,3,0,0,109,37.94,86,10.84,83,13.02,4,3.92,NJ,387-2799,0,654.5,65.72
3001,117,0,119.0,187.5,189.3,11.5,1,0,0,82,20.23,108,15.94,97,8.52,3,3.11,IL,373-9108,0,507.3,47.8
3002,177,0,266.1,225.2,224.7,8.9,3,0,0,91,45.24,79,19.14,58,10.11,8,2.4,WA,345-3947,1,724.9,76.89
3003,95,0,134.4,152.4,236.5,9.4,1,0,0,104,22.85,95,12.95,80,10.64,3,2.54,WV,356-7511,0,532.6999999999999,48.98
3004,76,0,171.1,257.2,91.6,16.2,1,0,0,78,29.09,83,21.86,92,4.12,3,4.37,RI,343-4516,0,536.1,59.44
3005,66,0,170.5,254.3,197.3,10.5,2,0,0,103,28.99,77,21.62,138,8.88,2,2.84,OH,408-6305,0,632.6,62.33
3006,110,0,178.5,146.9,217.1,9.9,1,0,0,124,30.35,141,12.49,102,9.77,7,2.67,MO,338-7305,0,552.4,55.28
3007,204,0,205.2,154.8,191.4,14.1,3,0,0,145,34.88,95,13.16,77,8.61,5,3.81,MD,401-3077,0,565.5,60.46000000000001
3008,32,31,232.8,183.5,206.8,13.0,0,0,1,97,39.58,111,15.6,111,9.31,2,3.51,OH,401-6977,0,636.1,68.0
3009,133,39,239.9,253.8,128.7,6.7,5,0,1,107,40.78,77,21.57,85,5.79,3,1.81,VA,385-1464,0,629.1000000000001,69.95
3010,185,0,55.6,288.7,111.2,12.1,2,0,0,97,9.45,83,24.54,110,5.0,3,3.27,FL,417-5034,0,467.6,42.26
3011,103,37,153.5,241.9,244.7,10.6,1,0,1,78,26.1,108,20.56,110,11.01,3,2.86,CO,420-7066,0,650.6999999999999,60.529999999999994
3012,91,0,109.8,189.6,206.7,11.1,1,0,0,100,18.67,104,16.12,85,9.3,3,3.0,NY,394-8256,0,517.1999999999999,47.09
3013,131,0,196.1,185.5,250.0,5.2,2,0,0,89,33.34,87,15.77,132,11.25,6,1.4,WV,362-5044,0,636.8000000000001,61.76
3014,153,0,166.8,143.5,210.7,11.8,0,0,0,127,28.36,121,12.2,130,9.48,4,3.19,LA,350-2075,0,532.8,53.230000000000004
3015,132,25,113.2,269.9,229.1,7.1,2,0,1,96,19.24,107,22.94,87,10.31,7,1.92,MA,343-5372,0,619.3,54.410000000000004
3016,148,0,203.0,150.9,245.5,14.6,1,0,0,92,34.51,125,12.83,131,11.05,9,3.94,UT,377-9520,0,614.0,62.33
3017,141,0,242.8,234.1,211.5,6.0,5,0,0,90,41.28,80,19.9,104,9.52,3,1.62,AL,391-6773,0,694.4,72.32000000000001
3018,105,0,156.5,140.2,227.4,12.2,2,0,0,102,26.61,134,11.92,111,10.23,2,3.29,ME,403-4442,0,536.3000000000001,52.050000000000004
3019,169,0,266.7,158.2,287.7,13.8,3,0,0,105,45.34,88,13.45,111,12.95,3,3.73,TX,379-5885,1,726.3999999999999,75.47000000000001
3020,127,23,182.0,216.1,156.9,9.8,1,0,1,80,30.94,85,18.37,82,7.06,4,2.65,ND,399-1021,0,564.8,59.02
3021,57,0,85.9,193.9,231.5,10.1,0,0,0,92,14.6,127,16.48,93,10.42,2,2.73,CO,342-4004,0,521.4,44.23
3022,123,33,146.6,114.8,220.4,2.9,0,0,1,87,24.92,59,9.76,99,9.92,7,0.78,LA,382-7659,0,484.69999999999993,45.38
3023,103,35,110.5,208.3,87.4,13.9,4,0,1,101,18.79,81,17.71,77,3.93,2,3.75,MT,342-1004,1,420.1,44.18
3024,101,0,118.6,199.6,53.3,11.5,1,0,0,89,20.16,97,16.97,61,2.4,5,3.11,OR,398-5851,0,383.0,42.63999999999999
3025,123,22,197.6,80.0,120.8,15.6,2,0,1,105,33.59,86,6.8,82,5.44,12,4.21,NH,396-4869,0,414.00000000000006,50.04
3026,78,32,210.3,192.2,246.1,10.8,6,0,1,116,35.75,83,16.34,92,11.07,4,2.92,NE,422-8333,0,659.4,66.08
3027,101,28,220.3,285.8,203.0,9.4,4,0,1,96,37.45,72,24.29,111,9.14,6,2.54,WV,367-9127,0,718.5,73.42
3028,129,0,150.0,232.4,261.2,12.5,1,0,0,98,25.5,101,19.75,123,11.75,6,3.38,NV,420-3028,0,656.0999999999999,60.38
3029,67,34,161.7,207.6,205.7,9.2,0,0,1,114,27.49,115,17.65,114,9.26,4,2.48,MA,357-6348,0,584.2,56.879999999999995
3030,37,0,191.4,167.4,216.5,14.0,3,0,0,116,32.54,99,14.23,112,9.74,5,3.78,MI,386-1131,0,589.3,60.29
3031,64,0,146.7,148.3,238.6,12.5,3,1,0,83,24.94,91,12.61,69,10.74,3,3.38,KY,349-8391,0,546.1,51.67
3032,173,0,109.4,101.3,167.3,7.8,1,0,0,103,18.6,111,8.61,106,7.53,7,2.11,WV,421-1484,0,385.8,36.85
3033,135,0,144.1,249.8,211.4,13.6,1,0,0,115,24.5,68,21.23,82,9.51,3,3.67,KY,414-2663,0,618.9,58.910000000000004
3034,75,42,248.9,170.8,104.5,11.2,1,0,1,93,42.31,108,14.52,91,4.7,8,3.02,NJ,327-6989,0,535.4000000000001,64.55
